"","Muscle_LTDR_rep1","Muscle_LTDR_rep2","Muscle_LTDR_rep3","Muscle_LTAL_rep1","Muscle_LTAL_rep3","Muscle_Young_rep1","Muscle_Young_rep2","Muscle_Young_rep3","Muscle_STDR_rep1","Muscle_STDR_rep2"
"Sox4",9.4266907439849,12.6041375436858,11.1480024624051,44.0364017540906,47.3079701141802,36.1899137909528,23.7748851567495,39.6649502304274,56.4838626169296,49.1801447804697
"Sox5",67.8721733566913,79.8262044433435,61.7427828687053,76.8076774780649,66.4324686709764,72.3798275819055,83.652373699674,61.1054638684962,43.5203531638638,55.3276628780284
"Sox6",1010.54124775518,1120.92796555179,835.24264602943,614.46141982452,1071.97847173621,1187.02917234325,1073.39203726213,1687.36842331602,712.067054957687,670.0794726339
"Sox7",19.7960505623683,42.8540676485318,23.1535435757645,25.602559159355,10.0655255562085,21.7139482745716,22.0137825525458,40.7369759123308,11.1115795311993,18.4425542926761
"Sox8",3.77067629759396,0.840275836245721,3.43015460381696,10.241023663742,7.04586788934598,9.04747844773819,22.0137825525458,13.9363338647447,0.925964960933273,3.51286748431927
"Sox9",29.2227413063532,24.3679992511259,16.2932343681306,32.7712757239744,35.2293394467299,30.7614267223098,33.4609494798696,39.6649502304274,15.7414043358656,25.4682892613147
"Sp1",576.913473531876,597.436119570708,659.44722258381,728.136782492056,634.128110041138,731.036258577246,567.075038553579,537.084866633625,769.47688253555,742.971472933525
"Sp100",238.495275822818,125.201099600612,160.359727728443,365.604544795589,234.526745459659,173.711586196573,144.4104135447,213.333110698785,100.930180741727,255.561109484227
"Sp110",49.0187918687215,22.6874475786345,17.1507730190848,88.0728035081811,54.3538380035261,32.5709224118575,37.8637059903788,41.8090015942342,19.4452641795987,62.353397846667
"Sp140",49.0187918687215,13.4444133799315,25.7261595286272,85.0004964090585,52.3407328922844,21.7139482745716,36.9831546882769,18.2244365923585,30.556843710798,73.7702171707046
"Sp2",39.5921011247366,52.0971018472347,46.3070871515289,67.5907561806971,49.3210752254219,43.4278965491433,46.6692190113971,55.745335458979,44.4463181247971,64.1098315888266
"Sp3",831.434123619468,831.873077883264,839.530339284201,959.583917292625,823.359990497859,709.322310302674,814.509954444194,663.583897098231,875.036888081942,872.069352982258
"Sp4",253.577981013194,225.193924113853,155.214495822717,186.386630680104,142.930462898161,316.661745670837,193.721286462403,195.108674106426,209.26808117092,243.266073289109
"Sp5",0,0,0,2.0482047327484,0,0,0,0,0,0
"Sp6",0,0,0,1.0241023663742,0,0,0,0,0,0
"Sp7",0,0,7.71784785858816,4.0964094654968,2.01310511124171,3.61899137909528,7.04441041681465,9.64823113713098,0,55.3276628780284
"Sp8",0,0,0,5.120511831871,0,0,1.76110260420366,1.07202568190344,0,0
"Sp9",0,0.840275836245721,0,4.0964094654968,0,0,2.64165390630549,0,0,1.75643374215963
"Spa17",36.7640939015411,23.5277234148802,15.4356957171763,14.3374331292388,32.2096817798673,14.4759655163811,22.8943338546476,35.3768475028136,32.4087736326645,28.9811567456339
"Spaca1",11.3120288927819,6.72220668996577,11.1480024624051,22.5302520602324,10.0655255562085,5.42848706864291,5.28330781261099,4.28810272761377,1.85192992186655,1.75643374215963
"Spaca3",0,0,0,3.0723070991226,1.00655255562085,0,3.52220520840733,0,0.925964960933273,0
"Spaca4",0,0,0,2.0482047327484,1.00655255562085,0,0.880551302101832,0,3.70385984373309,0
"Spaca5",0,0,0,0,1.00655255562085,0,0.880551302101832,0,0,0
"Spaca7",0,0,0,2.0482047327484,0,0,0,0,2.77789488279982,0
"Spag1",17.9107124135713,23.5277234148802,17.1507730190848,27.6507638921034,23.1507087792796,14.4759655163811,38.7442572924806,18.2244365923585,32.4087736326645,27.2247230034743
"Spag11a",0,0,0,1.0241023663742,0,0,0,0,0,0
"Spag11b",0,0,0,3.0723070991226,0,0,0.880551302101832,0,0,0.878216871079816
"Spag16",0,0,0,4.0964094654968,1.00655255562085,0,5.28330781261099,0,0,0
"Spag17",0.94266907439849,0,0,8.19281893099359,1.00655255562085,0,10.566615625222,1.07202568190344,0,4.39108435539908
"Spag4",8.48402166958641,7.56248252621149,5.14523190572544,13.3133307628646,3.01965766686256,1.80949568954764,6.16385911471282,2.14405136380688,3.70385984373309,7.02573496863853
"Spag5",17.9107124135713,10.0833100349487,14.5781570662221,30.723070991226,28.1834715573839,14.4759655163811,30.8192955735641,18.2244365923585,41.6684232419973,113.289976369296
"Spag6",0,1.68055167249144,0,2.0482047327484,2.01310511124171,0,4.40275651050916,1.07202568190344,0,0.878216871079816
"Spag7",314.851470849096,257.124405891191,277.842522909174,172.049197550865,355.313052134162,285.900318948527,252.718223703226,300.167190932964,332.421420975045,246.778940773428
"Spag8",5.65601444639094,0.840275836245721,5.14523190572544,1.0241023663742,1.00655255562085,0,3.52220520840733,4.28810272761377,6.48175472653291,1.75643374215963
"Spag9",2441.51290269209,2572.9246105844,2212.44971946194,1876.15553519753,1980.89542946184,3065.2856980937,2349.31087400769,2621.10279225392,2338.06152635651,2365.91625068903
"Spam1",0,0,1.71507730190848,2.0482047327484,1.00655255562085,1.80949568954764,0,0,0,0
"Spanxn4",0,0,0,0,0,0,0.880551302101832,0,0,0
"Sparc",1827.83533525867,2111.6131764855,2360.80390607702,4258.21763938392,3068.97874208798,3729.37061615768,4272.43491779809,3098.15422070095,1038.93268616713,4327.85274068134
"Sparcl1",935.127721803302,1042.78231278094,1093.36177996666,804.944459970121,927.034903726807,1462.07251715449,1699.46401305653,905.861701208409,1166.71585077592,1311.17778852217
"Spast",405.347701991351,410.894883924158,389.322547533225,336.929678537112,543.538380035261,517.515767210624,484.303216156007,588.54209936499,295.382822537714,288.05513371418
"Spata1",55.6174753895109,85.7081352970635,67.7455534253849,64.5184490815745,103.674913228948,121.236211199692,119.754977085849,101.842439780827,41.6684232419973,52.693012264789
"Spata13",57.5028135383079,34.4513092860746,51.4523190572544,111.627157934788,43.2817598916967,151.997637922002,43.1470138029897,86.8340802341788,166.673692967989,173.008723602724
"Spata16",0,0,0.85753865095424,0,0,0,0.880551302101832,0,0,0
"Spata17",1.88533814879698,9.24303419870293,8.5753865095424,9.21692129736779,2.01310511124171,0,3.52220520840733,1.07202568190344,2.77789488279982,1.75643374215963
"Spata18",0,0.840275836245721,0,5.120511831871,0,0,0,0,1.85192992186655,0.878216871079816
"Spata19",0,0,0,1.0241023663742,0,1.80949568954764,0.880551302101832,0,0,0
"Spata2",65.0441661334958,88.2289628058007,60.0277055667968,66.5666538143229,81.5307570052892,83.2368017191913,59.8774885429245,95.4102856894064,66.6694771871956,67.6226990731459
"Spata20",0,0,0,2.0482047327484,0,0,2.64165390630549,0,0,0
"Spata21",0,2.52082750873716,4.2876932547712,1.0241023663742,1.00655255562085,3.61899137909528,2.64165390630549,3.21607704571033,0.925964960933273,3.51286748431927
"Spata22",11.3120288927819,20.1666200698973,18.008311670039,12.2892283964904,4.02621022248342,5.42848706864291,7.04441041681465,6.43215409142065,4.62982480466636,1.75643374215963
"Spata24",27.3374031575562,18.4860683974059,28.2987754814899,13.3133307628646,9.05897300058769,7.23798275819055,8.80551302101832,9.64823113713098,63.8915823043958,22.8336386480752
"Spata2L",15.0827051903758,13.4444133799315,13.7206184152678,19.4579449611098,15.0982883343128,56.0943663759768,27.2970903651568,15.0083595466482,12.0375444921325,14.9296868083569
"Spata3",0,0,0,3.0723070991226,2.01310511124171,0,0.880551302101832,0,0.925964960933273,0
"Spata4",0,0,0,0,0,0,1.76110260420366,0,0,0
"Spata5",105.578936332631,136.124685471807,121.770488435502,105.482543736543,103.674913228948,142.950159474263,116.232771877442,153.299672512192,140.746674061857,132.610747533052
"Spata6",91.4389002166536,78.9859286070978,82.323710491607,117.771772133033,81.5307570052892,75.9988189610008,100.382848439609,66.4655922780134,114.819655155726,96.6038558187798
"Spata7",33.9360866783456,27.7291025961088,30.8713914343526,25.602559159355,21.1376036680379,34.3804181014051,45.7886677092952,26.8006420475861,42.5943882029305,38.6415423275119
"Spata9",2.82800722319547,2.52082750873716,7.71784785858816,2.0482047327484,3.01965766686256,1.80949568954764,12.3277182294256,6.43215409142065,4.62982480466636,3.51286748431927
"Spatc1",1.88533814879698,0,0,4.0964094654968,1.00655255562085,0,0.880551302101832,1.07202568190344,1.85192992186655,0
"Spats1",0.94266907439849,0,0.85753865095424,1.0241023663742,1.00655255562085,0,0.880551302101832,1.07202568190344,0.925964960933273,4.39108435539908
"Spats2",41.4774392735336,50.4165501747433,39.446777943895,66.5666538143229,60.3931533372513,27.1424353432146,40.5053598966842,53.6012840951721,49.0761429294634,35.1286748431927
"Spats2l",29.2227413063532,26.8888267598631,26.5836981795814,36.8676851894712,68.4455737822181,50.6658793073339,81.8912710954703,67.5376179599169,47.2242130075969,34.2504579721128
"Spc24",23.5667268599623,16.8055167249144,16.2932343681306,8.19281893099359,17.1113934455545,32.5709224118575,15.849923437833,25.7286163656826,16.6673692967989,20.1989880348358
"Spc25",5.65601444639094,7.56248252621149,4.2876932547712,34.8194804567228,11.0720781118294,12.6664698268335,7.92496171891648,7.5041797733241,6.48175472653291,33.372241101033
"Spcs1",542.034717779132,499.123846729958,531.673963591629,314.399426476879,465.027280696835,416.184008595957,463.169984905563,445.962683671832,632.434068317425,497.070749031176
"Spcs2",499.6146094312,358.797782076923,409.903475156127,351.26711166635,352.293394467299,327.518719808122,309.954058339845,331.255935708164,448.167041091704,389.928290759438
"Spdef",0.94266907439849,1.68055167249144,0.85753865095424,5.120511831871,0,0,3.52220520840733,2.14405136380688,0.925964960933273,0
"Spdya",4.71334537199245,7.56248252621149,4.2876932547712,5.120511831871,1.00655255562085,1.80949568954764,7.04441041681465,2.14405136380688,8.33368464839945,8.78216871079816
"Spdyb",0,0.840275836245721,0,2.0482047327484,0,1.80949568954764,2.64165390630549,0,0,0
"Specc1",29.2227413063532,41.1735159760403,52.3098577082086,37.8917875558454,67.4390212265972,52.4753749968815,117.113323179544,58.9614125046893,112.967725233859,365.338218369204
"Specc1l",559.945430192703,573.068120319582,553.112429865485,510.002978454351,573.734956703887,588.086099102982,496.630934385433,587.470073683086,580.580030505162,589.283520494557
"Speer1-ps1",0,0,0,0,0,0,0,0,0,0
"Speer2",0,0,0,0,0,0,2.64165390630549,3.21607704571033,0,0
"Speer3",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"Speer4a",0,0,0.85753865095424,4.0964094654968,2.01310511124171,0,1.76110260420366,0,0,1.75643374215963
"Speer4b",0,0,0.85753865095424,4.0964094654968,0,0,6.16385911471282,0,0,1.75643374215963
"Speer4c",0,0,0,0,0,0,0,0,0,0
"Speer4d",0,0,0,0,0,0,0.880551302101832,0,0,0
"Speer4e",0,0,0,2.0482047327484,0,0,2.64165390630549,1.07202568190344,0,0
"Speer4f",0,0,0,0,0,0,0,0,0,0
"Spef1",12.2546979671804,20.1666200698973,26.5836981795814,25.602559159355,17.1113934455545,12.6664698268335,20.2526799483421,11.7922825009379,12.9635094530658,17.5643374215963
"Spef2",3.77067629759396,0.840275836245721,1.71507730190848,10.241023663742,1.00655255562085,0,7.92496171891648,5.36012840951721,4.62982480466636,6.14751809755871
"Speg",798.440706015521,1067.15031203207,740.913394424463,511.027080820725,931.06111394929,1443.97756025901,1010.8728948129,1981.10346015756,766.69898765275,706.964581219252
"Spem1",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"Spen",316.736808997893,345.353368696991,313.859146249252,303.134300446763,291.900241130048,340.185189634956,346.937213028122,385.929245485239,348.16282531091,495.314315289016
"Spert",0,0,0,2.0482047327484,1.00655255562085,0,0.880551302101832,1.07202568190344,0,0.878216871079816
"Spesp1",0,0,0,4.0964094654968,0,0,2.64165390630549,0,0,0
"Spg11",228.125916004435,219.311993260133,236.68066766337,318.495835942376,207.349826457896,182.759064644311,213.973966410745,201.540828197847,257.41825913945,272.247230034743
"Spg20",265.832678980374,255.443854218699,258.119133937226,260.122001059047,293.913346241289,343.804181014051,281.776416672586,317.319601843419,307.420367029846,220.432434641034
"Spg21",423.258414404922,344.513092860746,415.906245712806,390.18300158857,345.247526577953,148.378646542906,223.660030733865,142.579415693158,166.673692967989,197.598795992959
"Spg7",427.029090702516,473.915571642587,462.213332864335,439.339915174531,400.6079171371,367.32762497817,365.42879037226,435.242426852798,430.573706833972,380.26790517756
"Sphk1",3.77067629759396,5.04165501747433,12.8630797643136,14.3374331292388,4.02621022248342,5.42848706864291,14.9693721357311,7.5041797733241,85.1887764058611,52.693012264789
"Sphk2",75.4135259518792,105.874755366961,104.619715416417,77.8317798444391,111.727333673915,110.379237062406,101.263399741711,132.931184556027,91.670531132394,93.0909883344605
"Sphkap",6.59868352078943,0,3.43015460381696,8.19281893099359,11.0720781118294,5.42848706864291,127.679938804766,16.0803852285516,2.77789488279982,7.02573496863853
"Spib",29.2227413063532,4.20137918122861,15.4356957171763,185.36252831373,6.03931533372513,21.7139482745716,12.3277182294256,32.1607704571033,7.40771968746618,49.1801447804697
"Spic",16.9680433391728,5.88193085372005,18.008311670039,38.9158899222196,13.0851832230711,5.42848706864291,8.80551302101832,6.43215409142065,4.62982480466636,23.711855519155
"Spice1",68.8148424310898,77.3053769346063,62.6003215196595,58.3738348833294,81.5307570052892,72.3798275819055,65.1607963555355,51.4572327313652,138.894744139991,94.8474220766202
"Spin1",303.539441956314,324.346472790848,283.845293465853,289.820969683898,255.664349127697,334.756702566313,355.74272604914,256.214137974923,296.308787498647,260.830410710705
"Spin2",2.82800722319547,0.840275836245721,0.85753865095424,5.120511831871,3.01965766686256,1.80949568954764,1.76110260420366,1.07202568190344,0.925964960933273,0.878216871079816
"Spin4",19.7960505623683,26.8888267598631,27.4412368305357,31.7471733576002,28.1834715573839,36.1899137909528,42.2664625008879,16.0803852285516,31.4828086717313,19.320771163756
"Spink10",0,0.840275836245721,0,1.0241023663742,0,0,0.880551302101832,0,0,0.878216871079816
"Spink11",0,1.68055167249144,1.71507730190848,1.0241023663742,0,1.80949568954764,2.64165390630549,0,3.70385984373309,3.51286748431927
"Spink12",0,0,0,3.0723070991226,0,0,0,0,0,0
"Spink13",0,0.840275836245721,0,2.0482047327484,0,0,0,1.07202568190344,0,0
"Spink14",0,0,0,2.0482047327484,0,0,0,0,0,0.878216871079816
"Spink2",0,0,2.57261595286272,0,2.01310511124171,1.80949568954764,2.64165390630549,0,0.925964960933273,0
"Spink3",0,0.840275836245721,0,0,1.00655255562085,10.8569741372858,0.880551302101832,0,1.85192992186655,0.878216871079816
"Spink4",0.94266907439849,0,0,1.0241023663742,0,0,0.880551302101832,3.21607704571033,159.265973280523,0
"Spink5",0,0.840275836245721,0.85753865095424,6.1446141982452,0,0,2.64165390630549,40.7369759123308,0,4.39108435539908
"Spink6",0,0,0,2.0482047327484,0,0,0,0,0.925964960933273,2.63465061323945
"Spink7",0,0,0,1.0241023663742,0,0,0,0,0,0
"Spink8",0.94266907439849,0,0,1.0241023663742,0,0,0,0,0,0
"Spinkl",2.82800722319547,4.20137918122861,2.57261595286272,0,2.01310511124171,0,2.64165390630549,2.14405136380688,12.9635094530658,8.78216871079816
"Spinlw1",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"Spint1",4.71334537199245,0,1.71507730190848,16.3856378619872,2.01310511124171,3.61899137909528,6.16385911471282,16.0803852285516,116.671585077592,0.878216871079816
